"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","max_capacity","entropy_c1","entropy_c2","mean_entropy","TV","group_nTV","perceptual_distance"
"D1","D103","driving","working",0.169093609393159,"driving_working_D1_D103","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.38444741029916
"D1","D103","driving","leisure",0.243322348512638,"driving_leisure_D1_D103","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.38444741029916
"D1","D103","eating","leisure",0.123610652543552,"eating_leisure_D1_D103","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.38444741029916
"D1","D103","leisure","working",0.396374943180241,"leisure_working_D1_D103","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.38444741029916
"D1","D103","driving","sleeping",0.287503992830216,"driving_sleeping_D1_D103","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.38444741029916
"D1","D103","driving","eating",0.128953366844543,"driving_eating_D1_D103","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.38444741029916
"D1","D103","sleeping","working",0.442652596301907,"sleeping_working_D1_D103","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.38444741029916
"D1","D103","leisure","sleeping",0.0351508402179868,"leisure_sleeping_D1_D103","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.38444741029916
"D1","D103","eating","sleeping",0.165140244017008,"eating_sleeping_D1_D103","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.38444741029916
"D1","D103","eating","working",0.295411901814983,"eating_working_D1_D103","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.38444741029916
"D1","D14","eating","sleeping",0.208627790669988,"eating_sleeping_D1_D14","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.90397489490527
"D1","D14","driving","working",0.176613916909059,"driving_working_D1_D14","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.90397489490527
"D1","D14","driving","leisure",0.21277277945429,"driving_leisure_D1_D14","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.90397489490527
"D1","D14","eating","working",0.362418296434831,"eating_working_D1_D14","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.90397489490527
"D1","D14","eating","leisure",0.0212129544393573,"eating_leisure_D1_D14","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.90397489490527
"D1","D14","leisure","sleeping",0.183876824221248,"leisure_sleeping_D1_D14","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.90397489490527
"D1","D14","sleeping","working",0.54167382410357,"sleeping_working_D1_D14","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.90397489490527
"D1","D14","leisure","working",0.375253308375001,"leisure_working_D1_D14","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.90397489490527
"D1","D14","driving","sleeping",0.393833532033449,"driving_sleeping_D1_D14","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.90397489490527
"D1","D14","driving","eating",0.195756279674652,"driving_eating_D1_D14","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.90397489490527
"D1","D22","sleeping","working",0.290591299230738,"sleeping_working_D1_D22","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.63373585750581
"D1","D22","leisure","working",0.274460205616313,"leisure_working_D1_D22","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.63373585750581
"D1","D22","driving","leisure",0.232882963568272,"driving_leisure_D1_D22","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.63373585750581
"D1","D22","driving","sleeping",0.247676530673406,"driving_sleeping_D1_D22","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.63373585750581
"D1","D22","leisure","sleeping",0.000816354065831915,"leisure_sleeping_D1_D22","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.63373585750581
"D1","D22","eating","leisure",0.00823110759041312,"eating_leisure_D1_D22","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.63373585750581
"D1","D22","driving","working",0.0508619298931428,"driving_working_D1_D22","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.63373585750581
"D1","D22","driving","eating",0.244132146158144,"driving_eating_D1_D22","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.63373585750581
"D1","D22","eating","working",0.285687089411784,"eating_working_D1_D22","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.63373585750581
"D1","D22","eating","sleeping",0.00790772342098528,"eating_sleeping_D1_D22","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.63373585750581
"D1","D25","eating","working",0.261089581378849,"eating_working_D1_D25","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.72667997933655
"D1","D25","sleeping","working",0.143925104332894,"sleeping_working_D1_D25","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.72667997933655
"D1","D25","driving","sleeping",0.0914128500550859,"driving_sleeping_D1_D25","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.72667997933655
"D1","D25","driving","working",0.0430154832750484,"driving_working_D1_D25","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.72667997933655
"D1","D25","eating","sleeping",0.137347136868153,"eating_sleeping_D1_D25","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.72667997933655
"D1","D25","driving","leisure",0.147284392463348,"driving_leisure_D1_D25","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.72667997933655
"D1","D25","leisure","working",0.197597436661695,"leisure_working_D1_D25","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.72667997933655
"D1","D25","driving","eating",0.206455468230219,"driving_eating_D1_D25","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.72667997933655
"D1","D25","eating","leisure",0.0574630558811746,"eating_leisure_D1_D25","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.72667997933655
"D1","D25","leisure","sleeping",0.0710571274510807,"leisure_sleeping_D1_D25","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.72667997933655
"D1","D36","driving","leisure",0.149524008364353,"driving_leisure_D1_D36","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.86280382763518
"D1","D36","driving","working",0.115108205118431,"driving_working_D1_D36","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.86280382763518
"D1","D36","leisure","working",0.258075700304029,"leisure_working_D1_D36","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.86280382763518
"D1","D36","driving","sleeping",0.246346564599155,"driving_sleeping_D1_D36","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.86280382763518
"D1","D36","driving","eating",0.191520221471114,"driving_eating_D1_D36","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.86280382763518
"D1","D36","eating","leisure",0.0410173774499014,"eating_leisure_D1_D36","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.86280382763518
"D1","D36","leisure","sleeping",0.0919916780701855,"leisure_sleeping_D1_D36","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.86280382763518
"D1","D36","eating","sleeping",0.0502767133718089,"eating_sleeping_D1_D36","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.86280382763518
"D1","D36","sleeping","working",0.35352777888698,"sleeping_working_D1_D36","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.86280382763518
"D1","D36","eating","working",0.298850629168039,"eating_working_D1_D36","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.86280382763518
"D1","D37","driving","eating",0.0610099666363555,"driving_eating_D1_D37","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.61162212671607
"D1","D37","driving","sleeping",0.335776548772821,"driving_sleeping_D1_D37","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.61162212671607
"D1","D37","driving","leisure",0.162556369685846,"driving_leisure_D1_D37","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.61162212671607
"D1","D37","eating","sleeping",0.28864923972525,"eating_sleeping_D1_D37","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.61162212671607
"D1","D37","driving","working",0.202922512588936,"driving_working_D1_D37","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.61162212671607
"D1","D37","eating","working",0.268110348854239,"eating_working_D1_D37","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.61162212671607
"D1","D37","eating","leisure",0.107645397701337,"eating_leisure_D1_D37","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.61162212671607
"D1","D37","leisure","sleeping",0.17553314428162,"leisure_sleeping_D1_D37","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.61162212671607
"D1","D37","sleeping","working",0.518082660554666,"sleeping_working_D1_D37","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.61162212671607
"D1","D37","leisure","working",0.357093936089578,"leisure_working_D1_D37","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.61162212671607
"D1","D48","driving","leisure",0.235601721980524,"driving_leisure_D1_D48","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,3.24025854839656
"D1","D48","eating","sleeping",0.0494908648939674,"eating_sleeping_D1_D48","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,3.24025854839656
"D1","D48","driving","working",0.00298672923187393,"driving_working_D1_D48","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,3.24025854839656
"D1","D48","eating","working",0.316802953234976,"eating_working_D1_D48","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,3.24025854839656
"D1","D48","driving","eating",0.33107904120367,"driving_eating_D1_D48","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,3.24025854839656
"D1","D48","sleeping","working",0.290029698197938,"sleeping_working_D1_D48","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,3.24025854839656
"D1","D48","leisure","working",0.225985501245495,"leisure_working_D1_D48","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,3.24025854839656
"D1","D48","eating","leisure",0.0979050201442451,"eating_leisure_D1_D48","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,3.24025854839656
"D1","D48","driving","sleeping",0.304932461000916,"driving_sleeping_D1_D48","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,3.24025854839656
"D1","D48","leisure","sleeping",0.0547705667750686,"leisure_sleeping_D1_D48","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,3.24025854839656
"D1","D53","driving","leisure",0.182716847791057,"driving_leisure_D1_D53","activity",0.460177688881183,3.95204589509049,3.95693658365904,3.95449123937476,0.101031025134323,0.100421100198439,1.94078697136786
"D1","D53","driving","working",0.163293890328018,"driving_working_D1_D53","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.94078697136786
"D1","D53","driving","sleeping",0.25334007461489,"driving_sleeping_D1_D53","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.94078697136786
"D1","D53","eating","sleeping",0.214913479778585,"eating_sleeping_D1_D53","activity",0.48980224844475,3.95400679841974,3.94262298773415,3.94831489307695,0.0923937271000521,0.0918359455868714,1.94078697136786
"D1","D53","leisure","sleeping",0.0658993375887689,"leisure_sleeping_D1_D53","activity",0.343983214031522,3.95693658365904,3.94262298773415,3.94977978569659,0.0621828048333553,0.0618074068484228,1.94078697136786
"D1","D53","driving","eating",0.0485654697203517,"driving_eating_D1_D53","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.94078697136786
"D1","D53","sleeping","working",0.408538898261384,"sleeping_working_D1_D53","activity",0.753797800905117,3.94262298773415,3.95257811167976,3.94760054970695,0.142377966319621,0.141518429639048,1.94078697136786
"D1","D53","eating","working",0.216354711379291,"eating_working_D1_D53","activity",0.67318695686815,3.95400679841974,3.95257811167976,3.95329245504975,0.123242085819499,0.122498072570185,1.94078697136786
"D1","D53","eating","leisure",0.141918396377564,"eating_leisure_D1_D53","activity",0.362114653766134,3.95400679841974,3.95693658365904,3.95547169103939,0.0628055855515244,0.0624264278354688,1.94078697136786
"D1","D53","leisure","working",0.337668419641889,"leisure_working_D1_D53","activity",0.644493936587057,3.95693658365904,3.95257811167976,3.9547573476694,0.112540270897677,0.111860864572537,1.94078697136786
"D1","D55","driving","eating",0.0855213962279824,"driving_eating_D1_D55","activity",0.593811880497859,3.95204589509049,3.95400679841974,3.95302634675512,0.123851022939459,0.123103333532912,1.64932740122361
"D1","D55","driving","sleeping",0.231244487326069,"driving_sleeping_D1_D55","activity",0.57449014049471,3.95204589509049,3.94262298773415,3.94733444141232,0.107138966573043,0.106492167956173,1.64932740122361
"D1","D55","driving","working",0.172475262755854,"driving_working_D1_D55","activity",0.399044499624343,3.95204589509049,3.95257811167976,3.95231200338512,0.0785102179407742,0.0780362512599439,1.64932740122361
