"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","max_capacity","entropy_c1","entropy_c2","mean_entropy","TV","group_nTV","perceptual_distance"
"D1","D103","above","near",0.00927044117275916,"above_near_D1_D103","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.38444741029916
"D1","D103","above","beside",0.16470010485111,"above_beside_D1_D103","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.38444741029916
"D1","D103","below","beside",0.162796477367494,"below_beside_D1_D103","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.38444741029916
"D1","D103","beside","near",0.154949477796519,"beside_near_D1_D103","location",0.380987553425528,3.96271868514171,3.95936538762507,3.96104203638339,0.0537526093210142,0.0699787644046085,1.38444741029916
"D1","D103","above","far",0.0679531049091471,"above_far_D1_D103","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.38444741029916
"D1","D103","above","below",0.00359571955426979,"above_below_D1_D103","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.38444741029916
"D1","D103","far","near",0.0769298314317002,"far_near_D1_D103","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.38444741029916
"D1","D103","beside","far",0.230878768659872,"beside_far_D1_D103","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.38444741029916
"D1","D103","below","far",0.0721972691403816,"below_far_D1_D103","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.38444741029916
"D1","D103","below","near",0.00577923981913742,"below_near_D1_D103","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.38444741029916
"D1","D14","below","far",0.171274615523701,"below_far_D1_D14","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.90397489490527
"D1","D14","above","near",0.112247391632474,"above_near_D1_D14","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.90397489490527
"D1","D14","above","beside",0.162534839864743,"above_beside_D1_D14","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.90397489490527
"D1","D14","below","near",0.0752675403373508,"below_near_D1_D14","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.90397489490527
"D1","D14","below","beside",0.126433620531934,"below_beside_D1_D14","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.90397489490527
"D1","D14","beside","far",0.291222239716595,"beside_far_D1_D14","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.90397489490527
"D1","D14","far","near",0.241914135473676,"far_near_D1_D14","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.90397489490527
"D1","D14","beside","near",0.0505725020440648,"beside_near_D1_D14","location",0.380987553425528,3.96271868514171,3.95936538762507,3.96104203638339,0.0537526093210142,0.0699787644046085,1.90397489490527
"D1","D14","above","far",0.131085266720691,"above_far_D1_D14","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.90397489490527
"D1","D14","above","below",0.0386890022556262,"above_below_D1_D14","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.90397489490527
"D1","D22","far","near",0.114723902922504,"far_near_D1_D22","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.63373585750581
"D1","D22","beside","near",0.126139612064831,"beside_near_D1_D22","location",0.380987553425528,3.96271868514171,3.95936538762507,3.96104203638339,0.0537526093210142,0.0699787644046085,1.63373585750581
"D1","D22","above","beside",0.112527260792191,"above_beside_D1_D22","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.63373585750581
"D1","D22","above","far",0.130361182526899,"above_far_D1_D22","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.63373585750581
"D1","D22","beside","far",0.239637675295823,"beside_far_D1_D22","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.63373585750581
"D1","D22","below","beside",0.122308825234748,"below_beside_D1_D22","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.63373585750581
"D1","D22","above","near",0.0147611239549483,"above_near_D1_D22","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.63373585750581
"D1","D22","above","below",0.0085916276433804,"above_below_D1_D22","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.63373585750581
"D1","D22","below","near",0.00641194317493787,"below_near_D1_D22","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.63373585750581
"D1","D22","below","far",0.123362346837077,"below_far_D1_D22","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.63373585750581
"D1","D25","below","near",0.2637181235002,"below_near_D1_D25","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.72667997933655
"D1","D25","far","near",0.389366640040669,"far_near_D1_D25","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.72667997933655
"D1","D25","above","far",0.106301255013032,"above_far_D1_D25","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.72667997933655
"D1","D25","above","near",0.285664303195433,"above_near_D1_D25","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.72667997933655
"D1","D25","below","far",0.132936780632475,"below_far_D1_D25","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.72667997933655
"D1","D25","above","beside",0.1778526229371,"above_beside_D1_D25","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.72667997933655
"D1","D25","beside","near",0.117657645648918,"beside_near_D1_D25","location",0.380987553425528,3.96271868514171,3.95936538762507,3.96104203638339,0.0537526093210142,0.0699787644046085,1.72667997933655
"D1","D25","above","below",0.0254924314115876,"above_below_D1_D25","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.72667997933655
"D1","D25","below","beside",0.153780707493925,"below_beside_D1_D25","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.72667997933655
"D1","D25","beside","far",0.286283120795609,"beside_far_D1_D25","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.72667997933655
"D1","D36","above","beside",0.187415132144897,"above_beside_D1_D36","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.86280382763518
"D1","D36","above","near",0.0661684145155879,"above_near_D1_D36","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.86280382763518
"D1","D36","beside","near",0.12152870268601,"beside_near_D1_D36","location",0.380987553425528,3.96271868514171,3.95936538762507,3.96104203638339,0.0537526093210142,0.0699787644046085,1.86280382763518
"D1","D36","above","far",0.173188649072971,"above_far_D1_D36","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.86280382763518
"D1","D36","above","below",0.0037567541154786,"above_below_D1_D36","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.86280382763518
"D1","D36","below","beside",0.192657166401289,"below_beside_D1_D36","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.86280382763518
"D1","D36","beside","far",0.356061632619894,"beside_far_D1_D36","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.86280382763518
"D1","D36","below","far",0.170903540801106,"below_far_D1_D36","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.86280382763518
"D1","D36","far","near",0.238031742313371,"far_near_D1_D36","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.86280382763518
"D1","D36","below","near",0.0704500742762941,"below_near_D1_D36","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.86280382763518
"D1","D37","above","below",0.0910265802893793,"above_below_D1_D37","location",0.227513187622672,3.96616470185864,3.96679053513031,3.96647761849448,0.0421683450018,0.0548975894842668,1.61162212671607
"D1","D37","above","far",0.054144357713501,"above_far_D1_D37","location",0.438447502638227,3.96616470185864,3.95297791034838,3.95957130610351,0.0836880996511158,0.108950800397058,1.61162212671607
"D1","D37","above","beside",0.22998489726696,"above_beside_D1_D37","location",0.447304620062721,3.96616470185864,3.96271868514171,3.96444169350018,0.0614532885269751,0.0800040268563558,1.61162212671607
"D1","D37","below","far",0.0368611257382312,"below_far_D1_D37","location",0.497041359302611,3.96679053513031,3.95297791034838,3.95988422273935,0.0831578443893402,0.108260478410705,1.61162212671607
"D1","D37","above","near",0.00954085012734729,"above_near_D1_D37","location",0.417734486026512,3.96616470185864,3.95936538762507,3.96276504474186,0.0722094638934826,0.0940071398470626,1.61162212671607
"D1","D37","below","near",0.100438403783173,"below_near_D1_D37","location",0.419137747782904,3.96679053513031,3.95936538762507,3.96307796137769,0.0658214584026214,0.0856908043815476,1.61162212671607
"D1","D37","below","beside",0.318033573623947,"below_beside_D1_D37","location",0.461143575554306,3.96679053513031,3.96271868514171,3.96475461013601,0.0660406792703117,0.085976200860834,1.61162212671607
"D1","D37","beside","far",0.282311581882255,"beside_far_D1_D37","location",0.651603441162976,3.96271868514171,3.95297791034838,3.95784829774505,0.107036902443275,0.139347843263652,1.61162212671607
"D1","D37","far","near",0.0636065566458703,"far_near_D1_D37","location",0.725876641614864,3.95297791034838,3.95936538762507,3.95617164898673,0.132798751451337,0.17288635209391,1.61162212671607
