"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","max_capacity","entropy_c1","entropy_c2","mean_entropy","TV","group_nTV","perceptual_distance"
"D1","D103","dress","socks",0.198921241582139,"dress_socks_D1_D103","clothes",0.330128763402539,3.90037159299028,3.91549896999263,3.90793528149145,0.0638858205601308,0.0854320084472235,1.38444741029916
"D1","D103","dress","shirt",0.192141264820674,"dress_shirt_D1_D103","clothes",0.333606575248256,3.90037159299028,3.9030157294139,3.90169366120209,0.0468957078629732,0.0627117954369411,1.38444741029916
"D1","D103","pants","shirt",0.0282158521074929,"pants_shirt_D1_D103","clothes",0.315422984433598,3.86934567248797,3.9030157294139,3.88618070095093,0.0606761030664518,0.081139778815844,1.38444741029916
"D1","D103","shirt","socks",0.00161739237340625,"shirt_socks_D1_D103","clothes",0.299906408138811,3.9030157294139,3.91549896999263,3.90925734970326,0.0500834096812564,0.0669745843669271,1.38444741029916
"D1","D103","dress","shoes",0.204374959194429,"dress_shoes_D1_D103","clothes",0.513723969938726,3.90037159299028,3.91881533680938,3.90959346489983,0.0968609116112323,0.12952830763421,1.38444741029916
"D1","D103","dress","pants",0.177240845227345,"dress_pants_D1_D103","clothes",0.366712764802588,3.90037159299028,3.86934567248797,3.88485863273912,0.0800450950593283,0.107041174040034,1.38444741029916
"D1","D103","shoes","socks",0.00301941217334134,"shoes_socks_D1_D103","clothes",0.30794507255072,3.91881533680938,3.91549896999263,3.917157153401,0.076260361201797,0.101979997521486,1.38444741029916
"D1","D103","shirt","shoes",0.00457261083893806,"shirt_shoes_D1_D103","clothes",0.456376167365764,3.9030157294139,3.91881533680938,3.91091553311164,0.0913128454606113,0.12210909582649,1.38444741029916
"D1","D103","pants","shoes",0.0344019006534013,"pants_shoes_D1_D103","clothes",0.470002418636135,3.86934567248797,3.91881533680938,3.89408050464867,0.106486900343868,0.142400765771386,1.38444741029916
"D1","D103","pants","socks",0.0308060055522365,"pants_socks_D1_D103","clothes",0.382234210360673,3.86934567248797,3.91549896999263,3.8924223212403,0.0752900902516151,0.100682492139458,1.38444741029916
"D1","D14","pants","shoes",0.220674028501273,"pants_shoes_D1_D14","clothes",0.470002418636135,3.86934567248797,3.91881533680938,3.89408050464867,0.106486900343868,0.142400765771386,1.90397489490527
"D1","D14","dress","socks",0.206466159064826,"dress_socks_D1_D14","clothes",0.330128763402539,3.90037159299028,3.91549896999263,3.90793528149145,0.0638858205601308,0.0854320084472235,1.90397489490527
"D1","D14","dress","shirt",0.0949103909986859,"dress_shirt_D1_D14","clothes",0.333606575248256,3.90037159299028,3.9030157294139,3.90169366120209,0.0468957078629732,0.0627117954369411,1.90397489490527
"D1","D14","pants","socks",0.338242356538928,"pants_socks_D1_D14","clothes",0.382234210360673,3.86934567248797,3.91549896999263,3.8924223212403,0.0752900902516151,0.100682492139458,1.90397489490527
"D1","D14","pants","shirt",0.224024929067171,"pants_shirt_D1_D14","clothes",0.315422984433598,3.86934567248797,3.9030157294139,3.88618070095093,0.0606761030664518,0.081139778815844,1.90397489490527
"D1","D14","shirt","shoes",0.0092130446558325,"shirt_shoes_D1_D14","clothes",0.456376167365764,3.9030157294139,3.91881533680938,3.91091553311164,0.0913128454606113,0.12210909582649,1.90397489490527
"D1","D14","shoes","socks",0.119679196936759,"shoes_socks_D1_D14","clothes",0.30794507255072,3.91881533680938,3.91549896999263,3.917157153401,0.076260361201797,0.101979997521486,1.90397489490527
"D1","D14","shirt","socks",0.10748507038536,"shirt_socks_D1_D14","clothes",0.299906408138811,3.9030157294139,3.91549896999263,3.90925734970326,0.0500834096812564,0.0669745843669271,1.90397489490527
"D1","D14","dress","shoes",0.0879651644262411,"dress_shoes_D1_D14","clothes",0.513723969938726,3.90037159299028,3.91881533680938,3.90959346489983,0.0968609116112323,0.12952830763421,1.90397489490527
"D1","D14","dress","pants",0.131992700656356,"dress_pants_D1_D14","clothes",0.366712764802588,3.90037159299028,3.86934567248797,3.88485863273912,0.0800450950593283,0.107041174040034,1.90397489490527
"D1","D22","shoes","socks",0.0311693564796029,"shoes_socks_D1_D22","clothes",0.30794507255072,3.91881533680938,3.91549896999263,3.917157153401,0.076260361201797,0.101979997521486,1.63373585750581
"D1","D22","shirt","socks",0.0388866639585022,"shirt_socks_D1_D22","clothes",0.299906408138811,3.9030157294139,3.91549896999263,3.90925734970326,0.0500834096812564,0.0669745843669271,1.63373585750581
"D1","D22","dress","shirt",0.0652580059740018,"dress_shirt_D1_D22","clothes",0.333606575248256,3.90037159299028,3.9030157294139,3.90169366120209,0.0468957078629732,0.0627117954369411,1.63373585750581
"D1","D22","dress","shoes",0.0778993370514636,"dress_shoes_D1_D22","clothes",0.513723969938726,3.90037159299028,3.91881533680938,3.90959346489983,0.0968609116112323,0.12952830763421,1.63373585750581
"D1","D22","shirt","shoes",0.0092648090875207,"shirt_shoes_D1_D22","clothes",0.456376167365764,3.9030157294139,3.91881533680938,3.91091553311164,0.0913128454606113,0.12210909582649,1.63373585750581
"D1","D22","pants","shirt",0.091656908813567,"pants_shirt_D1_D22","clothes",0.315422984433598,3.86934567248797,3.9030157294139,3.88618070095093,0.0606761030664518,0.081139778815844,1.63373585750581
"D1","D22","dress","socks",0.107780448804452,"dress_socks_D1_D22","clothes",0.330128763402539,3.90037159299028,3.91549896999263,3.90793528149145,0.0638858205601308,0.0854320084472235,1.63373585750581
"D1","D22","dress","pants",0.0252928612056389,"dress_pants_D1_D22","clothes",0.366712764802588,3.90037159299028,3.86934567248797,3.88485863273912,0.0800450950593283,0.107041174040034,1.63373585750581
"D1","D22","pants","socks",0.136642721142706,"pants_socks_D1_D22","clothes",0.382234210360673,3.86934567248797,3.91549896999263,3.8924223212403,0.0752900902516151,0.100682492139458,1.63373585750581
"D1","D22","pants","shoes",0.106118289529113,"pants_shoes_D1_D22","clothes",0.470002418636135,3.86934567248797,3.91881533680938,3.89408050464867,0.106486900343868,0.142400765771386,1.63373585750581
"D1","D25","pants","socks",0.0602452389948981,"pants_socks_D1_D25","clothes",0.382234210360673,3.86934567248797,3.91549896999263,3.8924223212403,0.0752900902516151,0.100682492139458,1.72667997933655
"D1","D25","shoes","socks",0.0618208702597802,"shoes_socks_D1_D25","clothes",0.30794507255072,3.91881533680938,3.91549896999263,3.917157153401,0.076260361201797,0.101979997521486,1.72667997933655
"D1","D25","dress","shoes",0.092809511754659,"dress_shoes_D1_D25","clothes",0.513723969938726,3.90037159299028,3.91881533680938,3.90959346489983,0.0968609116112323,0.12952830763421,1.72667997933655
"D1","D25","dress","socks",0.0286695969528705,"dress_socks_D1_D25","clothes",0.330128763402539,3.90037159299028,3.91549896999263,3.90793528149145,0.0638858205601308,0.0854320084472235,1.72667997933655
